#, name,sourceZones, destZones, sourceNetworks, destNetworks, sourcePorts,destPorts, URL, APP, VLAN, Action, Enable, ipsPolicy, variableSet, filePolicy, logBegin, logEnd, sendEventsToFMC, syslogConfig, TimeRangeObject, Comments
38, Azure-UTD-ToolsNonProd-6, vti-Azure-UTD-ToolsNonProd, INSIDE, Azure-UTD-ToolsNonProd-Subnets, Waltham-ELK-Servers-NonProd, Any, Waltham-ELK-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
39, Azure-UTD-ToolsNonProd-7, vti-Azure-UTD-ToolsNonProd, INSIDE, Azure-UTD-ToolsNonProd-Subnets, Waltham-Automation-Servers, Any, Azure-UTD-Tools-Automation-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
40, Azure-UTD-ToolsNonProd-8, vti-Azure-UTD-ToolsNonProd, INSIDE, Azure-UTD-ToolsNonProd-Subnets, Waltham-SMTP-Servers, Any, SMTP, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
41, Azure-UTD-ToolsProd-1, INSIDE, vti-Azure-UTD-ToolsProd, wal-end-users, Azure-UTD-ToolsProd-Subnets, Any, Azure-UTD-Tools-HTTP-Ports;Azure-UTD-Tools-SSH-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
42, Azure-UTD-ToolsProd-2, INSIDE, vti-Azure-UTD-ToolsProd, wal-openshift;Waltham-Server-Subnets, Azure-UTD-ToolsProd-Subnets, Any, Azure-UTD-Tools-HTTP-Ports;Azure-UTD-Tools-SSH-Ports;Azure-UTD-Tools-JenkinsJNLP-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
43, Azure-UTD-ToolsProd-3, vti-Azure-UTD-ToolsProd, INSIDE, Azure-UTD-ToolsProd-Subnets, wal-openshift;Waltham-Server-Subnets, Any, Azure-UTD-Tools-HTTP-Ports;Azure-UTD-Tools-SSH-Ports;Azure-UTD-Tools-JenkinsJNLP-Ports;Azure-UTD-Tools-Bitbucket-Ports;Azure-UTD-Tools-Hazelcast-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
44, Azure-UTD-ToolsProd-4, vti-Azure-UTD-ToolsProd, INSIDE, Azure-UTD-ToolsProd-Subnets, Waltham-Nexus-Server, Any, Azure-UTD-Tools-Nexus-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
45, Azure-UTD-ToolsProd-5, vti-Azure-UTD-ToolsProd, INSIDE, Azure-UTD-ToolsProd-Subnets, Waltham-LDAP-Servers, Any, Waltham-LDAP-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
46, Azure-UTD-ToolsProd-6, vti-Azure-UTD-ToolsProd, INSIDE, Azure-UTD-ToolsProd-Subnets, Waltham-ELK-Servers-NonProd, Any, Waltham-ELK-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
47, Azure-UTD-ToolsProd-7, vti-Azure-UTD-ToolsProd, INSIDE, Azure-UTD-ToolsProd-Subnets, Waltham-Automation-Servers, Any, Azure-UTD-Tools-Automation-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
48, Azure-UTD-ToolsProd-8, vti-Azure-UTD-ToolsProd, INSIDE, Azure-UTD-ToolsProd-Subnets, Waltham-SMTP-Servers, Any, SMTP, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
49, Azure-UTD-Sandbox-1, INSIDE, vti-Azure-UTD-Sandbox, wal-end-users, Azure-UTD-Sandbox-Subnets, Any, Azure-UTD-Sandbox-HTTP-Ports;Azure-UTD-Sandbox-SSH-Ports;Azure-UTD-Sandbox-Hazelcast-Ports;Azure-UTD-Sandbox-OpenWire-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
50, Azure-UTD-Sandbox-2, INSIDE, vti-Azure-UTD-Sandbox, wal-openshift;Waltham-Server-Subnets, Azure-UTD-Sandbox-Subnets, Any, Azure-UTD-Sandbox-Hazelcast-Ports;Azure-UTD-Sandbox-HTTP-Ports;Azure-UTD-Sandbox-OpenWire-Ports;Azure-UTD-Sandbox-SSH-Ports;Azure-UTD-Sandbox-AJP-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
51, Azure-UTD-Sandbox-3, vti-Azure-UTD-Sandbox, INSIDE, Azure-UTD-Sandbox-Subnets, wal-openshift;Waltham-Server-Subnets, Any, Azure-UTD-Sandbox-AJP-Ports;Azure-UTD-Sandbox-Hazelcast-Ports;Azure-UTD-Sandbox-HTTP-Ports;Azure-UTD-Sandbox-OpenWire-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
52, Azure-UTD-Sandbox-4, vti-Azure-UTD-Sandbox, INSIDE, Azure-UTD-Sandbox-Subnets, Waltham-Nexus-Server, Any, HTTPS, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
53, Azure-UTD-Sandbox-5, vti-Azure-UTD-Sandbox, INSIDE, Azure-UTD-Sandbox-Subnets, Waltham-LDAP-Servers, Any, Waltham-LDAP-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
54, Azure-UTD-Sandbox-6, vti-Azure-UTD-Sandbox, INSIDE, Azure-UTD-Sandbox-Subnets, Waltham-ELK-Servers-NonProd, Any, Waltham-ELK-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
55, Azure-EMMI-J2, INSIDE, vti-EMMI-Azure, wal-end-users;wal-openshift, EMMI-tools-10.141.140.0;EMMI-dev-10.141.84.0;EMMI-qa-10.141.92.0;EMMI-rc-10.141.108.0, Any, EMMI-Azure-J2-Ports, ['Any'], ['Any'], [], ALLOW, True, NULL, Default-Set, NULL, False, False, False, False, NULL, ['Not Applicable']
56, Azure-EMMI-SQL, INSIDE, vti-EMMI-Azure, wal-end-users;wal-openshift, EMMI-dev-10.141.80.0;EMMI-sql-10.141.88.0;EMMI-smb-10.141.104.0, Any, EMMI-Azure-SQL-Ports, ['Any'], ['Any'], [], ALLOW, True, NULL, Default-Set, NULL, False, False, False, False, NULL, ['Not Applicable']
